bug_id,user_id,task_id,created,finish_time,user_ip,link,timeout,project_id,id,answers
1328913,1,1793,2019-02-19T14:54:06.263128,2019-02-19T14:59:24.385358,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/122'/>,None,2,122,0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1330745,1,1794,2019-02-19T14:55:44.720232,2019-02-19T15:00:44.455074,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/123'/>,None,2,123,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1334844,1,1795,2019-02-19T14:59:24.415826,2019-02-19T15:02:22.621249,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/124'/>,None,2,124,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1335538,1,1796,2019-02-19T15:00:44.485735,2019-02-19T15:03:24.828279,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/125'/>,None,2,125,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1335992,1,1797,2019-02-19T15:02:22.655421,2019-02-19T15:05:38.962224,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/126'/>,None,2,126,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1336227,1,1798,2019-02-19T15:03:24.858478,2019-02-19T15:07:15.488582,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/127'/>,None,2,127,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1337682,1,1799,2019-02-19T15:05:38.992716,2019-02-19T15:08:41.892358,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/128'/>,None,2,128,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1339497,1,1800,2019-02-19T15:07:15.520702,2019-02-19T15:09:44.030279,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/129'/>,None,2,129,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1343256,1,1801,2019-02-19T15:08:41.926725,2019-02-19T15:10:58.701840,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/130'/>,None,2,130,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1344446,1,1802,2019-02-19T17:00:45.520688,2019-02-19T17:04:15.248257,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/131'/>,None,2,131,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
1345687,1,1803,2019-02-19T17:00:46.182687,2019-02-19T17:06:08.431210,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/132'/>,None,2,132,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1352539,1,1804,2019-02-19T17:04:15.275672,2019-02-19T17:08:29.715899,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/133'/>,None,2,133,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1353831,1,1805,2019-02-19T17:06:08.460494,2019-02-19T17:09:15.681588,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/134'/>,None,2,134,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1357085,1,1806,2019-02-19T17:08:29.770856,2019-02-19T17:10:43.927799,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/135'/>,None,2,135,1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1357458,1,1807,2019-02-19T17:41:45.003906,2019-02-19T17:44:36.222506,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/136'/>,None,2,136,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1365887,1,1808,2019-02-19T17:41:45.050237,2019-02-19T17:45:24.094864,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/137'/>,None,2,137,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
1408361,1,1809,2019-02-19T17:44:36.265820,2019-02-19T17:46:45.262938,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/138'/>,None,2,138,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1430603,1,1810,2019-02-19T17:45:24.125640,2019-02-19T17:47:42.083116,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/139'/>,None,2,139,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1432915,1,1811,2019-02-19T17:46:45.305980,2019-02-19T17:53:23.731719,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/140'/>,None,2,140,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1449700,1,1812,2019-02-19T18:06:47.964990,2019-02-19T18:08:35.845808,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/141'/>,None,2,141,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1451475,1,1813,2019-02-19T18:08:53.604565,2019-02-19T18:09:07.395603,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/142'/>,None,2,142,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
