bug_id,user_id,task_id,created,finish_time,user_ip,link,timeout,project_id,id,answers
1300738,None,1674,2019-02-25T18:26:05.233901,2019-02-25T18:28:26.169041,148.58.130.242,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/189'/>,None,7,189,0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1301056,None,1675,2019-02-25T18:26:48.850309,2019-02-25T18:29:24.685253,148.58.130.242,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/190'/>,None,7,190,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1301421,None,1676,2019-02-25T18:28:26.194962,2019-02-25T18:30:30.090694,148.58.130.242,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/191'/>,None,7,191,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1301784,None,1677,2019-02-25T18:29:24.713355,2019-02-25T18:32:32.814830,148.58.130.242,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/192'/>,None,7,192,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1
1302468,None,1678,2019-02-25T18:30:30.120933,2019-02-25T18:33:24.906208,148.58.130.242,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/193'/>,None,7,193,0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1303339,None,1679,2019-02-25T18:32:32.857265,2019-02-25T18:33:41.090273,148.58.130.242,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/194'/>,None,7,194,0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
1305195,None,1680,2019-02-25T18:33:24.935775,2019-02-25T18:34:45.449578,148.58.130.242,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/195'/>,None,7,195,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1305676,None,1681,2019-02-25T18:33:41.114953,2019-02-25T18:35:10.106612,148.58.130.242,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/196'/>,None,7,196,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0
1305676,2,1681,2019-02-26T19:10:29.474693,2019-02-26T19:12:01.105564,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/231'/>,None,7,231,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1305737,None,1682,2019-02-25T18:34:45.476951,2019-02-25T18:35:20.512152,148.58.130.242,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/197'/>,None,7,197,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
