bug_id,user_id,task_id,created,finish_time,user_ip,link,timeout,project_id,id,answers
1291770,1,1959,2019-03-07T00:50:44.289610,2019-03-07T00:51:29.533922,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/312'/>,None,10,312,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1292566,1,1960,2019-03-07T00:51:00.496884,2019-03-07T00:52:27.809736,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/313'/>,None,10,313,0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
1292573,1,1961,2019-03-07T00:51:29.562537,2019-03-07T00:52:58.999431,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/314'/>,None,10,314,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1293308,1,1962,2019-03-07T00:52:27.840747,2019-03-07T00:53:32.037816,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/315'/>,None,10,315,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1294733,1,1963,2019-03-07T00:52:59.037112,2019-03-07T00:53:55.210750,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/316'/>,None,10,316,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1294887,1,1964,2019-03-07T00:53:32.068473,2019-03-07T00:54:23.092343,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/317'/>,None,10,317,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1295502,1,1965,2019-03-07T00:53:55.244900,2019-03-07T00:54:56.302500,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/318'/>,None,10,318,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
1296322,1,1966,2019-03-07T11:56:14.558147,2019-03-07T11:56:27.247978,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/319'/>,None,10,319,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1296366,1,1967,2019-03-07T11:56:14.608721,2019-03-07T11:58:39.663666,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/320'/>,None,10,320,0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1296861,1,1968,2019-03-07T11:56:27.274002,2019-03-07T11:59:06.546213,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/321'/>,None,10,321,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
1297336,1,1969,2019-03-07T11:58:39.692206,2019-03-07T11:59:37.755437,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/322'/>,None,10,322,1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
1297374,1,1970,2019-03-07T11:59:06.574863,2019-03-07T12:01:12.843879,None,<link rel='self' title='taskrun' href='http://localhost:8081/api/taskrun/323'/>,None,10,323,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
